 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NOTE: This link is updated weekly. If you download a copy, you will not have the updated version. Bookmark the link instead.

Foreign Nationals UW guidelines added to the very last row of the sheet, MOO GULE removed (discontinued product)",AIG Guaranteed Issue ,"AIG (SIWL)
",American Amicable Senior Choice Immediate,American Amicable Senior Choice Graded,American Amicable Senior Choice Return of Premium,"American Amicable (Family Choice)
","American Amicable (Family Protector Family Plan)
","American Amicable (Senior Choice)
",American Home Life,"American Home Life (GuideStar 0-44)
","American Home Life (GuideStar 45+)
","American Home Life (Patriot Series)
",Baltimore Life,"Cica Life (Superior Choice)
",CFG,Columbian Financial Group Dignified Choice Elite,Columbian Financial Group Dignified Choice Select,Columbian Financial Group Dignified Choice Advantage,"Foresters (Plan Right)
",Foresters Plan Right Preferred,Foresters Plan Right Standard,Foresters Plan Right Basic,Foresters Advantage Plus II,"Great Western
","Guarantee Trust Life (Life Select)
",Lafayette Life,"Liberty Bankers  (Simple Preferred, Standard, or Modified)","Lincoln Heritage
",Lumico,"Mutual of Omaha (Children's Whole Life)
","Mutual of Omaha (Living Promise)
",Mutual of Omaha Living Promise Level,Mutual of Omaha Living Promise Graded,NATIONAL LIFE GROUP ELITE (Non-Smokers only),NATIONAL LIFE GROUP  PREFERRED (Smokers Allowed),NATIONAL LIFE GROUP SELECT (Non-Smokers Only),NATIONAL LIFE GROUP STANDARD (Smokers allowed),Quility Secure Future Preferred,Royal Neighbors Level,Royal Neighbors Graded,"Royal Neighbors (Ensured Legacy FEX)
","Royal Arcanum (SIWL)
","SBLI (Living Legacy)
","Senior Life (Platinum Protection)
",TransAmerica Easy Solution ,TransAmerica Immediate  Solution Preferred,TransAmerica Immediate Solution Standard,Transamerica (FEX Solutions),,Aetna ACCENDO PREFERRED,Aetna ACCENDO STANDARD,Aetna ACCENDO MODIFIED,"Aflac (Final Expense)
",American Continental,GPM,Prosperity New Vista Level,Prosperity New Vista Graded,Prosperity New Vista Modified,"Prosperity (PrimeTerm to 100)
","Prosperity (Vista Premier)
","Lifeshield
","Oxford
","Security National (Loyalty Plan)
",Sentinel,"Trinity Life
",TruStage,,,,,"Americo
",Americo Eagle Premier
"AIDS, ARC or HIV",Y,Decline,Decline,Decline,Decline,Decline,Decline,Decline,GUARANTEE ISSUE,Decline,Decline,Decline,Decline,Guaranteed,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,"Guaranteed Issue
",Decline,Graded,Decline,Decline,"Modified
",Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,NA,Decline,Decline,Graded,Decline,Decline,"If treated within 5 years, Decline
",Decline,Decline,Decline,Decline,,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,"PrimeTerm to 100
",Decline,Decline,Decline,Decline,Decline,Decline,Decline,,,,,Decline,Decline
Alcohol Abuse,Y,"If treated within 2 years, SimpliNow Legacy. If ""Has there been any abuse related to narcotics without a prescription?"" answered ""Yes"" , Decline
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,"If treated within 2 years, Decline
","If treated within 2 years, Decline
","If treated within 2 years, ROP
",LEVEL OVER 2 YEARS. MODIFIED IF UNDER 2 YEARS,"If treated within 2 years, Decline
","If treated within 2 years, Graded","""If treated within 2 years, Modified","If treated within 2 years, Decline
","If treated within 2 years, Guaranteed
","If treated within 3 years, Advantage Graded
",Y IF > 3 YEARS SINCE TREATMENT ,Y IF > 3 YEARS SINCE TREATMENT ,Y,"If treated within 2 years, Basic
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Y IF > 5 YEARS SINCE DIAGNOSIS AND TREATMENT ,"If treated within 2 years, Graded
",Graded,"If treated within 2 years, Graded
","If treated within 2 years, Graded
","If treated within 2 years, Modified
","If treated within 2 years, Standard (Graded)
",Approved,"If treated within 2 years, Graded
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Decline,Y IF > 10 YEARS SINCE DIAGNOSIS AND / OR TREATMENT ,Y IF > 5 YEARS SINCE DIAGNOSIS AND / OR TREATMENT ,Y IF > 2 YEARS SINCE DIAGNOSIS AND / OR TREATMENT ,NA,Y IF > 18 MONTHS SINCE TREATMENT,Y IF > 18 MONTHS SINCE TREATMENT,"If treated within 3 years, Graded. If treated between 3 and 10 years ago, Standard
","If treated within 2 years, Decline
","If treated within 3 years, Modified
","If treated within 2 years, Decline
",Y,Y IF > 4 YEARS SINCE DIAGNOSIS AND TREATMENT ,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT ,"If treated within 2 years, Decline. If treated between 2 and 4 years ago, Graded. If treated between 4 and 10 years ago, Standard. If younger than 17, Decline
",,Y IF > 2 YEARS SINCE TREATMENT ,Y IF > 2 YEARS SINCE TREATMENT,Y,"If treated within 2 years, Modified
",Y IF > 2 YEARS SINCE TREATMENT ,"If treated within 2 years, Graded
","If treated within 2 years, Modified
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,"PrimeTerm to 100
","If treated within 2 years, Modified
","If treated within 1 year, Decline. If treated between 1 and 2 years ago, Graded
","If treated within 5 years, Decline
","If treated within 2 years, Modified
","If treated within 2 years, New Vantage III (Modified)
","If treated within 2 years, Decline
","If treated within 3 years, Modified
",,,,,"If treated within 2 years, Decline
",Y IF > 2 YEARS SINCE TREATMENT 
ALS (Amyotrophic Lateral Sclerosis  - Lou Gehrigs Disease) ,Y,Decline,Decline,Decline,Decline,Decline,Decline,Decline,,Decline,Decline,Decline,Decline,Guaranteed,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,"If treated within 2 years, Guaranteed Issue
",Graded,Graded,Decline,Modified,Modified,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,NA,Y IF > 2 YEARS SINCE TREATMENT AND DIAGNOSIS,Y IF > 2 YEARS SINCE TREATMENT AND DIAGNOSIS,"Guaranteed Issue
","Guaranteed Issue
",Decline,Decline,Decline,Decline,Decline,Decline,,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,"PrimeTerm to 100
",Decline,Decline,Decline,Decline,Decline,Decline,Decline,,,,,Decline,Decline
Alzheimer's or Dementia ,Y,Decline,Decline,Decline,Decline,Decline,Decline,Decline,,Decline,Decline,Decline,Decline,Guaranteed,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,"If treated within 2 years, Guaranteed Issue
",Decline,Decline,Decline,"If treated within 2 years, Modified
",Modified,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,NA,Decline,Decline,"Guaranteed Issue
","If treated within 2 years, Decline
",Decline,Decline,Decline,Decline,Decline,Decline,,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,Decline,"If treated within 2 years, Decline
",Decline,Decline,Decline,Decline,Decline,Decline,Decline,,,,,Decline,Decline
Amputation due to Disease (including but not limited to diabetes),Y,"If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline
",Decline,Decline,Decline,Decline,Decline,Decline,,Decline,"If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Graded
",Decline,"If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline
","If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Guaranteed
",Decline,Decline,Decline,Decline,"If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline. If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline
",Decline,Decline,Decline,Decline,"If treated within 2 years, Guaranteed Issue. If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Guaranteed Issue
",Graded,Graded,"If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Modified
",Level,"Standard (Graded)
",Decline,"If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline
",Decline,Decline,Decline,Decline,Decline,Decline,NA,Decline,Decline,Graded,Level,"If treated within 3 years, Modified. If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline
","If treated within 5 years, Decline. If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline
",Decline,Decline,Decline,Decline,,Decline,Decline,Decline,Decline,Decline,"If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Modified. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Modified
","If treated within 2 years, Modified. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline. If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,"If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline
","If treated within 2 years, Modified. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline. If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline
",Decline,"If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline. If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline
","If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Modified
","If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline. If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline
","If treated within 2 years, Decline. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline. If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline
","If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline
",,,,,"If ""Does the proposed insured need help with any activities of daily living (adls)?"" answered ""Yes"" , Decline. If ""Is the prospect confined to a wheelchair or motorized mobility device?"" answered ""Yes"" , Decline
","Y IF > 2 years ago, check underlying condition"
Aneurysm,Y,NA,Y IF > 3 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,,,NA,"PREFERRED OVER 2 YEARS/BETWEEN 1-2 YEARS STANDARD/MODIFIED
WITHIN 1 YEAR",,,NA,NA,NA,,Y IF > 2 YEARS,Y IF > 2 YEARS,Y,NA,Y IF REPAIRED AND > 2 YEASR SINCE DIAGNOSIS AND TREATMENT,Y IF REPAIRED AND > 2 YEASR SINCE DIAGNOSIS AND TREATMENT,Y,N,,GRADED,NA,PREF IF OVER 2 YEARS/MODIFIED IF WITHIN 2 YEARS,,NA,NA,NA,Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Y IF CEREBRAL AND FULLY RECOVERED,Y IF CEREBRAL AND FULLY RECOVERED,Y IF CEREBRAL AND FULLY RECOVERED,Y IF CEREBRAL AND FULLY RECOVERED,NA,Y IF > 18 MONTHS SINCE TREATMENT,Y IF > 18 MONTHS SINCE TREATMENT,NA,NA,NA,NA,NA,NA,NA,NA,,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT,Y,,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,,,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,,,,,,,,,,,,,,Application and Underwiting Guidelines Do Not Specify
"Aneurysm (Abdominal aortic - Not corrected)
",NA,"If treated within 2 years, SimpliNow Legacy
",,,,"If treated within 3 years, ROP
","If treated within 3 years, ROP
",ROP,,Graded,"If treated within 2 years, Graded
","If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
",Decline,"Standard
","If diagnosed within 2 years, Advantage Graded
",NA,NA,NA,Basic,,,,NA,Graded,Graded,Level,Modified,Modified,Standard (Graded),Approved,Level,,,NA,NA,NA,NA,NA,,,Graded,Decline,Modified,"Platinum Protection
",,,,Preferred,,,,,"If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
",,Level,"If treated within 2 years, Modified
",,,"PrimeTerm to 100
","If treated within 2 years, Modified
",Decline,Level,"If treated within 2 years, Modified
","New Vantage III (Modified)
","If treated within 1 year, Decline. If treated between 1 and 2 years ago, Graded
","If treated within 2 years, Modified
",,,,,Level,
"Aneurysm (Abdominal aortic -Corrected)
",NA,"If treated within 2 years, SimpliNow Legacy
",,,,"If treated within 3 years, ROP
","If treated within 3 years, ROP
","If treated within 2 years, ROP. If treated between 2 and 3 years ago, Graded
",,"If treated within 3 years, Graded
","If treated within 2 years, Graded
","If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
","If treated within 2 years, Decline
",Standard,"If diagnosed within 2 years, Advantage Graded
",NA,NA,NA,"If treated within 2 years, Basic
",,,,NA,"If treated within 2 years, Graded
",Graded,Level,"If treated within 2 years, Modified
","If treated within 2 years, Modified
","If treated within 2 years, Standard (Graded)
",Approved,Level,,,NA,NA,NA,NA,NA,,,"If treated within 1 year, Graded. If treated between 1 and 10 years ago, Standard
","If treated within 2 years, Decline
","If treated within 2 years, Modified
","Platinum Protection
",,,,Preferred,,,,,"If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
",,"If treated within 2 years, Graded
","If treated within 2 years, Modified
",,,"PrimeTerm to 100
","If treated within 2 years, Modified
","If treated within 1 year, Decline. If treated between 1 and 2 years ago, Graded
","If treated within 3 years, Decline
","If treated within 2 years, Modified
","If treated within 2 years, New Vantage III (Modified). If treated between 2 and 5 years ago, New Vantage II (Graded)
","If treated within 1 year, Decline. If treated between 1 and 2 years ago, Graded
","If treated within 2 years, Modified
",,,,,Level,
"Aneurysm (Cerebral-Corrected)
",NA,"If diagnosed within 6 months, Decline
",,,,"If treated within 3 years, ROP
","If treated within 3 years, ROP
","If treated within 2 years, ROP. If treated between 2 and 3 years ago, Graded
",,"If treated within 3 years, Graded
","If treated within 2 years, Graded
","If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
","If treated within 2 years, Decline. If treated between 2 and 3 years ago, Special
","Standard
","If diagnosed within 2 years, Advantage Graded
",NA,NA,NA,"If treated within 2 years, Basic
",,,,NA,"If treated within 2 years, Graded
",Graded,Level,"If treated within 2 years, Modified
","If treated within 2 years, Modified
","If treated within 2 years, Standard (Graded)
",Approved,"If treated within 2 years, Graded
",,,NA,NA,NA,NA,NA,,,"If treated within 1 year, Graded. If treated between 1 and 10 years ago, Standard
","If treated within 2 years, Decline
","If treated within 2 years, Modified
","If treated within 5 years, Decline
",,,,Preferred,,,,,"If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
",,"If treated within 2 years, Graded
","If treated within 2 years, Modified
",,,"PrimeTerm to 100
","If treated within 2 years, Modified
","If treated within 1 year, Decline. If treated between 1 and 2 years ago, Graded
","If treated within 3 years, Decline
","If treated within 2 years, Modified
","If treated within 2 years, New Vantage III (Modified). If treated between 2 and 5 years ago, New Vantage II (Graded)
","If treated within 1 year, Decline. If treated between 1 and 2 years ago, Graded
","If treated within 2 years, Modified
",,,,,Level,
"Aneurysm (Cerebral-Not corrected)
",NA,"If treated within 2 years, SimpliNow Legacy. If diagnosed within 6 months, Decline
",,,,"If treated within 3 years, ROP
","If treated within 3 years, ROP
",ROP,,Graded,"If treated within 2 years, Graded
","If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
",Standard,"Standard
","If diagnosed within 2 years, Advantage Graded
",NA,NA,NA,Basic,,,,NA,Graded,Graded,Level,Modified,Modified,Standard (Graded),Approved,"If treated within 2 years, Graded
",,,NA,NA,NA,NA,NA,,,Graded,Decline,Modified,Decline,,,,Preferred,,,,,"If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
",,Graded,"If treated within 2 years, Modified
",,,"PrimeTerm to 100
","If treated within 2 years, Modified
",Decline,Level,Decline,"New Vantage III (Modified)
","If treated within 1 year, Decline. If treated between 1 and 2 years ago, Graded
","If treated within 2 years, Modified
",,,,,Level,
"Aneurysm (Thoracic aortic-Corrected)
",NA,"If treated within 2 years, SimpliNow Legacy
",,,,"If treated within 3 years, ROP
","If treated within 3 years, ROP
","If treated within 2 years, ROP. If treated between 2 and 3 years ago, Graded
",,"If treated within 3 years, Graded
","If treated within 2 years, Graded
","If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
",Standard,"Standard
","If diagnosed within 2 years, Advantage Graded
",NA,NA,NA,"If treated within 2 years, Basic
",,,,NA,"If treated within 2 years, Graded
",Graded,Level,"If treated within 2 years, Modified
","If treated within 2 years, Modified
","If treated within 2 years, Standard (Graded)
",Approved,Level,,,NA,NA,NA,NA,NA,,,"If treated within 1 year, Graded. If treated between 1 and 10 years ago, Standard
","If treated within 2 years, Decline
","If treated within 2 years, Modified
","Platinum Protection
",,,,Preferred,,,,,"If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
",,"If treated within 2 years, Graded
","If treated within 2 years, Modified
",,,"PrimeTerm to 100
","If treated within 2 years, Modified
","If treated within 1 year, Decline. If treated between 1 and 2 years ago, Graded
","If treated within 3 years, Decline
","If treated within 2 years, Modified
","If treated within 2 years, New Vantage III (Modified). If treated between 2 and 5 years ago, New Vantage II (Graded)
","If treated within 1 year, Decline. If treated between 1 and 2 years ago, Graded
","If treated within 2 years, Modified
",,,,,Level,
Angina,Y,"If treated within 6 months, Decline. If paired with tobacco, Decline. If ""Has there been any instance of unstable angina in the past 2 years?"" answered ""Yes"" , SimpliNow Legacy
",Y IF > 3 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Decline,Decline,"If treated within 2 years, ROP. If treated between 2 and 3 years ago, Graded
","WITHIN 1 YEAR IS MODIFIED. 12-24 MONTHS IS STANDARD. OVER 2
YEARS IS LEVEL",Decline,"If treated within 2 years, Graded
","If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
","If treated within 2 years, Decline. If treated between 2 and 3 years ago, Special
","Standard
","If treated within 2 years, Advantage Graded
",Y IF > 2 YEARS,Y IF > 2 YEARS,Y,"If treated within 1 year, Basic. If treated between 1 and 2 years ago, Standard
",Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT,Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT,Y,N,"If treated within 2 years, Graded
",Graded,Level,"If treated within 2 years, Modified
","If treated within 2 years, Modified
",Level,Decline,"If treated within 2 years, Graded. If diagnosed within 1 year, Decline
",Application and Underwiting Guidelines Do Not Specify,Application and Underwiting Guidelines Do Not Specify,Decline,Decline,Decline,Decline,NA,Y IF > 18 MONTHS SINCE TREATMENT,Y IF > 18 MONTHS SINCE TREATMENT,"If diagnosed within 2 years, Graded. If diagnosed between 2 and 10 years ago, Standard
","If treated within 2 years, Decline
","If treated within 2 years, Modified
","If treated within 5 years, Decline
",Y,Y IF ONSET > 2 YEARS AGO,Y IF ONSET > 1 YEAR AGO,Preferred,,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT,Y,"If treated within 1 year, Modified. If treated between 1 and 2 years ago, Standard
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,"If treated within 2 years, Graded
","If treated within 2 years, Modified
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,"PrimeTerm to 100
","If treated within 2 years, Modified
","If treated within 1 year, Decline. If treated between 1 and 2 years ago, Graded
","If treated within 3 years, Decline
","If treated within 2 years, Modified
","If treated within 5 years, New Vantage II (Graded)
","If treated within 1 year, Decline. If treated between 1 and 2 years ago, Graded
","If treated within 2 years, Modified
",,,,,"If treated within 1 year, Decline
",Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT
Angioplasty,Y,"If performed within 6 months, Decline. SimpliNow Legacy. If paired with tobacco, SimpliNow Legacy
",Y IF > 3 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,Decline,Decline,"If performed within 2 years, ROP. If performed between 2 and 3 years ago, Graded
","WITHIN 1 YEAR IS MODIFIED. 12-24 MONTHS IS STANDARD. OVER 2
YEARS IS LEVEL",Decline,"If performed within 2 years, Graded
","If performed within 1 year, Modified. If performed between 1 and 2 years ago, Standard
","If performed within 3 years, Special
","Standard
","If performed within 2 years, Advantage Graded
",Y IF > 2 YEARS,Y IF > 2 YEARS,Y,"If performed within 1 year, Basic. If performed between 1 and 2 years ago, Standard
",Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT,Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT,Y,N,"If performed within 2 years, Graded
",Graded,"If performed within 2 years, Graded
","If performed within 2 years, Modified
","If performed within 2 years, Modified
","If performed within 1 year, Modified. If performed between 1 and 2 years ago, Standard (Graded)
",Decline,"If performed within 1 year, Decline. If performed between 1 and 2 years ago, Graded
", Y IF > 2 YEARS ,Y,Decline,Decline,"Y IF > 6 MONTHS, NO DIABETES OR STROKE","Y IF > 6 MONTHS, NO DIABETES OR STROKE",NA,Y IF > 2 YEARS SINCE TREATMENT,Y,"If performed within 2 years, Graded. If performed between 2 and 10 years ago, Standard
","If performed within 2 years, Decline
","If performed within 2 years, Modified
","If performed within 5 years, Decline
",Y,Y IF > 2 YEARS AGO AND AGE 45 OR GREATER AT ONSET,Y IF > 1 YEAR AGO AND AGE 45 OR GREATER AT ONSET,"If younger than 17, Decline
",,Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y IF > 1 YEAR SINCE DIAGNOSIS AND TREATMENT,Y,"If performed within 1 year, Modified. If performed between 1 and 2 years ago, Standard
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,"If performed within 2 years, Graded
","If performed within 2 years, Modified
",Y IF > 2 YEARS SINCE DIAGNOSIS AND TREATMENT,Y,"If performed within 2 years, Decline
","If performed within 2 years, Modified
","If performed within 1 year, Decline. If performed between 1 and 2 years ago, Graded
","If performed within 3 years, Decline
","If performed within 2 years, Modified
","If performed within 2 years, New Vantage III (Modified). If performed between 2 and 5 years ago, New Vantage II (Graded)
","If performed within 1 year, Decline. If performed between 1 and 2 years ago, Graded
","If performed within 2 years, Modified
",,,,,"If performed within 1 year, Decline
",Y IF > 1 YEAR
ARRHYTHMIA,NA,"If ""Is the prospect taking any anti-coagulant (""blood thinner"") medication(s) to control this condition if yes, please enter the name(s) of the medications into the toolkit, if known.?"" answered ""No"" , SimpliNow Legacy. If diagnosed within 2 years, SimpliNow Legacy
",,,,"If treated within 3 years, ROP
","If treated within 3 years, ROP
",Immediate,LEVEL,Level,Level,Preferred,Standard,"Standard
",Elite,NA,NA,NA,Preferred,,,,NA,"If treated within 2 years, Graded
",Graded,"If treated within 2 years, Graded
",Standard,"If treated within 2 years, Modified
","If treated within 2 years, Standard (Graded)
",Decline,"If treated within 2 years, Graded. If diagnosed within 1 year, Decline
",,,NA,NA,NA,NA,NA,,,Preferred,"If treated within 2 years, Decline
",Preferred,"Platinum Protection
",,,,Standard,,,,,"Preferred
",,"If treated within 2 years, Graded
",Level,,,"PrimeTerm to 100
",Level,Level,Level,"If treated within 2 years, Modified
","If treated within 5 years, New Vantage II (Graded)
",Level,"If diagnosed within 2 years, Modified
",,,,,"If treated within 1 year, Decline
",
ASSISTED LIVING FACILITY,NA,"If currently, Decline
",,,,"If within 1 year, Decline
","If within 1 year, Decline
","If currently, Decline
",N/A,"If currently, Decline
","If within 1 year, Decline
","If currently, Decline
","If within 1 year, Decline
","If currently, Guaranteed
","If currently, Decline
",NA,NA,NA,"If currently, Decline
",,,,NA,"If within 3 months, Guaranteed Issue
",Graded,"If within 6 months, Graded
","If within 1 year, Decline
","If currently, Decline
","If currently, Decline
","If within 3 years, Decline
","If currently, Decline
",,,NA,NA,NA,NA,NA,,,"If currently, Guaranteed Issue
","If currently, Decline
","If within 5 years, Decline
","If currently, Decline
",,,,"If currently, Decline
",,,,,"If currently, Decline
",,"If currently, Decline
","If within 1 month, Decline
",,,"If within 2 years, Decline
","If within 1 month, Decline
","If currently, Decline
","If currently, Decline
","If within 1 month, Decline
","If currently, Decline
","If within 6 months, Decline
","If currently, Decline
",,,,,"If within 6 months, Decline
",
